-12607/1542 -21431/4788 390205/55638 111717/89960 43004/6439 -132270/48943 -98003/48538 48883/6719 -567394/93981 24696/4093 -28631/22431 102573/21062 115416/19393 279453/33184 69797/28653 50/153 172011/27257 -2099/1555 -323261/69860 -66228/11681 -197303/88371 374483/62383 124891/44103 166529/49524 -12128/23775 -228044/65953 -134567/46061 -133842/32017 14411/4804 -7983/31817 -106157/25733 -33607/9458 232600/58151 313282/71877 2047/875 37984/9203 144022/18573 209957/69678 -52983/47548 -1424/185 -3518/573 -28691/7556 15074/2143 -185930/22817 -47823/34244 -77147/44749 3977/844 -455351/76951 -50435/5932 326909/57248 55445/27778 -323770/56587 -18229/20091 654696/82639 -16531/3720 -6723/2546 -125104/83019 -137843/23275 310473/46223 -121550/19519 348368/93745 -383969/84470 141034/24449 87699/99358 -185122/61073 -207754/59863 -115889/13346 -29671/22684 43753/9802 -197335/40801 218797/30312 -351647/43174 62297/46988 -321877/96601 -92569/16747 -235835/54936 123968/23745 198851/37521 -10837/1784 -139846/49613 5063/6554 -190779/36934 504467/64997 656700/70393 579843/81835 1281/3725 44377/28879 -184784/31443 1165/8463 -80249/29171 622159/77048 -135098/54917 -138337/18459 -645387/89263 -84011/81709 895023/92612 -12779/82154 80/47 -486778/92187 77032/37299 =
168373/17359 91055/14347 160121/98745 -207944/85471 6673/57445 4181/2674 146684/44937 -48805/5026 -55732/30599 -71791/9784 78449/65648 122251/32381 195562/26781 10009/5132 -38958/82897 -3599/2076 -9238/1237 5641/18495 301600/83729 -86817/37660 -14513/10480 -705793/96685 62797/7541 -176203/22879 -342632/86695 16887/22471 73081/27770 -1125/9292 -513149/57119 53321/31571 -55657/29913 316033/48651 289801/72343 45485/41896 -66515/11494 43560/6323 -248928/48241 67288/40217 13715/2699 -204841/49310 -62143/7993 4311/3496 -36028/9719 -492881/95692 -151641/25091 -466599/56176 -468421/56178 24026/4883 320533/47472 -65638/20803 -349571/50597 8239/4435 48131/41731 -47627/7640 624584/82443 125792/13777 -43665/4456 -866226/93317 -102337/40269 114068/21181 30569/87993 -9121/1489 -592478/78351 138459/20846 -116116/13595 -36811/5004 -69692/23911 634451/88224 -237940/51203 -148353/27232 533485/86328 78533/10695 94574/12981 -102711/39136 538448/94803 52666/77313 284/201 -31491/3844 -147052/85779 -72999/7558 -869221/87725 -35676/8867 -22417/18449 9137/9805 468682/85139 143063/28119 3105/12424 -194353/27679 32635/4817 265/209 29906/7249 -226649/92500 236725/49727 419040/94733 -33585/6577 -159235/77227 -1595/442 6468/1949 4889/1234 300475/66919 >
32681/6591 1052/26669 393804/57283 -63693/75409 -5289/788 -4766/44243 54068/6141 -45197/4921 -23253/8795 -64708/48497 -89003/21914 -17885/17947 412359/69199 -237359/59645 201111/62875 158456/17979 131146/15337 -97/1147 2472/581 19453/22181 -145849/94321 61312/11429 635381/83636 -6857/53050 -242277/29896 54921/11296 64512/30221 -158947/48860 -459631/65217 -8084/55325 -110273/14478 -369751/88057 57139/22626 56/9 8945/18774 -42468/47131 -105449/17623 -72057/8227 -367620/60677 105/89 -72931/37815 -211859/80382 -568564/72199 53789/12634 114073/22870 471568/69089 -31455/4729 -233751/65081 -20487/11266 -532261/71817 -272527/31509 65648/24715 239582/57957 -12979/6155 -98667/40007 138335/42506 469351/83065 478023/54725 95674/86579 -31280/3431 54709/16517 -159389/34614 86492/25891 171420/22883 -32103/10711 -26840/2833 346340/45841 -8159/9977 856682/95753 -188054/29037 114500/42143 -230273/56721 156595/28318 76998/14429 86117/26216 752939/78168 9752/10587 -40337/7053 67459/30803 211064/37155 7247/872 -493154/73323 -377368/38925 445636/82909 -459567/81562 281687/35612 -230441/25253 6307/4446 235356/80393 -62706/7031 -92539/28240 24432/5777 3746/8601 539947/76448 -331061/82901 140327/20447 -328436/51993 98761/13415 -8063/1875 1870/293 =
-447638/59517 44031/46750 66837/10120 -7268/6537 55353/15833 -421619/46755 -211127/29249 122605/54549 16297/2413 -51762/6835 22508/4755 -122233/84763 611120/96083 177805/19016 217062/36227 -48421/22947 -61754/32951 -91433/10469 120254/47705 -9941/1836 88735/22359 53639/14618 46250/23217 293596/93915 -357297/47678 -144181/20821 -26446/2673 -8543/3456 -38413/11788 169393/23700 48427/13442 -18166/1943 590946/67501 -95197/12955 -45335/8783 -358779/76282 123757/81542 -5972/9793 548/2377 -70171/7301 73117/8000 73907/12503 858/7279 -408313/58577 479/725 34759/4291 69176/8497 -247060/28889 -306121/88124 266491/80770 -7715/12438 -31247/9255 -267/41 733001/81471 229634/26589 -60293/89769 128726/34511 118761/12025 229413/33403 82681/14515 -214/27 -640269/67535 27935/6764 -103492/39523 7729/4354 177144/23585 30983/24427 86087/55748 12339/19001 -375683/50861 61/624 -129319/30836 397246/43679 -127669/28493 -211474/24343 -63325/17978 -96631/62651 -21043/67967 -637169/87888 241377/28018 390225/54833 179229/20489 6253/1216 -8209/3359 272386/81267 -45827/16741 -218545/28472 -492617/54220 7348/10851 -294628/53789 -1706/8627 6901/7934 115034/14031 -16283/7566 -99309/10765 -917597/96164 -222664/28897 -96047/45452 115129/20082 -78101/22521 >
39878/6577 -30747/5491 10369/24619 -177039/37084 139159/50089 -561599/74861 3167/2251 28997/3604 -6023/26993 397477/53143 456277/64079 60829/9573 101756/41781 321989/43649 -197439/35237 -56109/5878 -241/6078 -198898/22311 -351304/55831 -2275/10263 -150935/49538 8394/4157 78006/9997 -63733/13941 -150962/20597 -169196/41197 -16910/5663 -213068/66831 -151407/19916 48901/10955 -39840/16127 18107/3253 250733/70139 692690/81521 613524/99959 -54539/7658 98503/14997 -188152/30889 564871/68357 121911/63323 -199/64 13063/5146 -16843/9206 19647/2893 -71631/8677 -676319/92436 122717/22971 24092/41717 120157/28847 351025/86154 -26843/58138 32292/5311 11273/8854 90441/14678 -40618/7657 29788/6587 131125/22476 74111/10072 4951/4678 -42862/4849 246879/63397 601/1924 40017/5402 19811/19343 805609/90164 -7019/1848 460072/91881 165577/30156 146422/15467 217133/78931 12275/3349 309/3826 10859/85608 -59893/23967 -226147/55147 -15064/61837 -210565/69646 -585317/59065 180718/47729 22823/12651 68723/13087 -118211/12438 483021/64670 342795/75608 -34207/6843 -30636/15377 219183/22270 157162/64351 382651/46476 34329/13199 308118/40067 -413771/44557 -17059/6731 78970/13601 -370007/44391 -249575/82904 589129/79813 -27197/5397 480061/48963 -4907/620 >
470/153 -243648/35813 101400/11129 -308045/32479 -88535/10708 61901/10697 -45327/18433 24210/3659 60606/16573 -295501/97588 -810031/92435 -169039/17337 -178605/28379 455967/55714 -160741/31791 -31643/42704 140629/42834 -228359/47672 118543/56583 -402047/75517 111394/22799 95857/34396 -90835/43551 -16871/10999 28755/8567 -433567/68381 -9981/1753 179473/95640 -17571/2795 418303/46465 288729/34423 150437/75661 -112471/25204 -1583/205 3217/1113 -252773/41737 -639034/72157 211365/40154 12767/7386 -18419/3092 6035/13237 -155081/27782 -45020/8477 216991/72454 -306331/33298 -4031/891 441957/50384 128440/57991 760834/81267 -278128/28157 259069/37580 188149/19387 -48631/6948 488561/79347 582685/59848 -220148/38523 -79915/9481 60553/9992 33086/15625 160933/93557 9209/13046 28001/4460 -7783/8594 -857200/88453 2901/2920 279083/44729 -258821/40515 -25141/14736 99212/19291 -545918/59701 50618/17261 4019/2266 -36171/4598 -88978/30781 -120619/13478 -971/55178 -13555/22158 -13673/6114 56797/9821 -19304/8077 163247/23493 -14975/6206 -455009/64555 30135/4007 103826/42553 -456204/63901 -129127/15034 219894/40537 29780/16309 36245/12203 -38461/33390 146141/35443 472228/61029 57074/90909 646683/65992 -173691/42695 -344219/76434 -26406/6607 123817/14360 -520828/65445 >
631771/63454 158787/87674 139632/18449 -278398/28783 152161/23222 -87255/14767 199763/30545 -134897/49464 32375/18268 -14153/12883 537881/69924 150863/32596 -71381/8219 351914/35633 50837/9626 -521846/85713 -11423/1348 -2567/622 -22205/9547 -254720/26803 -23/6 300293/89297 -108209/22284 -71193/31648 24264/3593 -1921/42873 256101/49310 -43601/49970 -98693/49485 301089/52093 -12853/3057 -102777/19252 -227092/42289 146174/15227 720/4957 493474/77783 -10520/6403 -89059/41007 -56889/8585 -166916/21061 -227517/30982 92371/22680 -23303/11297 -11917/3803 52961/25257 73628/36083 -52609/5609 665914/67003 568340/82531 281134/34033 -7897/29312 19147/3978 -13302/25343 60764/46587 269491/34888 80221/64742 -46180/32481 -109605/41179 -338640/79963 -17389/2338 -201009/49043 -332553/62981 9597/1180 215759/31792 15742/10313 -760075/91858 156772/42495 -299455/42088 42989/14901 -861698/90775 117365/91564 -678179/70670 12011/3226 -42478/31577 10682/29901 23369/12324 -19519/6872 -60938/14875 -86098/27785 -2983/2250 -410012/78711 -139975/18259 -27916/4649 -268694/93479 8567/2454 176629/54451 3341/1251 -28330/75737 246813/30685 -197677/32421 20051/18063 -438572/85675 226588/59483 -135860/30019 -434699/43537 -260377/98482 -58619/9580 577900/60511 8036/22093 -141397/24251 =
-91310/47957 724366/76429 120624/24937 9131/1056 -186807/47173 528401/77318 133619/17048 1704/11735 -7537/1125 27822/12391 -80277/8053 29344/6085 13232/2949 579002/85315 -35783/35316 398697/85658 -4833/613 -94178/31431 -169189/31385 -333957/99956 538655/57631 -311720/50933 10679/1392 -84023/10979 38396/7495 -80497/9945 -399605/44374 281976/44149 -658517/91269 890/797 240186/89443 2221/8053 -786770/85547 -851502/91289 42405/4324 16367/1964 -124429/64114 -529439/64236 242861/30567 182858/81973 236255/30362 -66853/18789 2559/6292 -264021/57655 -120902/15449 -5016/535 -145712/27481 -40351/10929 -18164/6873 -82477/9609 11066/25009 -5699/580 -168697/82946 -4497/2258 92258/10071 59223/18587 192475/31188 -297622/32523 -1957/210 35435/3619 -597133/78880 152039/93271 -424300/55819 -43521/6106 34854/7505 -62291/15808 -53215/20833 -17651/14241 -354074/83827 45154/33115 1298/477 646263/95177 68674/10961 615442/84105 -34102/7961 116150/73269 2889/3662 127336/13759 -3912/1171 -398756/70715 -52505/7341 -22166/61945 25/569 -651129/92627 42598/8573 -28267/11115 -47929/6810 -3689/54340 -492223/90557 507763/94480 10031/1013 65345/60266 -10746/1703 -234219/25219 771278/83453 8335/1459 38649/42305 -17341/86833 -3733/14481 23002/16599 <
-74775/38462 56938/56753 -499061/68604 280648/62359 -60951/9074 -53041/6375 94611/16267 15233/3889 293839/94404 276416/54003 -588256/65479 598016/84725 12392/13587 -154108/23793 -107036/24859 29973/3919 -478873/51649 -294591/35243 12014/10661 -34023/59546 959/597 627229/67120 9553/4670 57724/37551 52197/20398 -366720/87601 -458904/46111 -21122/6627 3909/1607 -351318/47891 33678/14969 22648/27321 -74158/7811 -337029/50356 -46843/5101 86941/16222 -11323/12547 -670/261 -100855/13673 -33597/7363 34685/6971 598358/83089 95966/21121 58500/8429 119159/15392 283549/28974 4288/1431 107622/43669 -69397/11456 -943834/99399 -274549/42765 7643/1145 167892/21389 26818/5043 -170698/32451 -119785/24187 -97282/64457 651374/68741 32633/20963 -564207/86647 390908/85403 -518563/76668 -99736/36527 -8562/2837 -330725/40478 36121/13400 -567119/61863 -590424/64219 47511/7871 -2573/617 572513/59359 -867713/91446 217885/23094 7617/2480 -295976/72345 -162875/21481 40717/6487 33121/41131 408641/57834 -788204/92181 -117719/12206 76459/32922 -780631/98243 -31817/17814 -53834/7663 562873/87328 -21025/17403 87739/30253 111834/88627 -7341/892 209625/40402 -76522/13115 -226786/91143 259478/32273 151607/28021 -109961/15440 252703/47166 -14669/7645 -91436/27601 -398683/64744 <
-5783/1197 -150647/15500 -14723/2433 41437/32181 -246569/73429 1761/181 578785/69722 -151109/17159 52151/15913 -56498/42201 79403/17525 35909/7426 -153658/79407 -28818/9779 34199/7769 -182015/95813 -770/139 68942/9095 -25/1194 120818/22039 -485479/49693 113262/32213 -233933/31023 54655/6561 -177041/41775 148523/27789 -212638/70223 -237373/63700 512413/83746 -4621/639 94377/11501 -302947/75600 -4166/18075 -119681/82949 -389486/45271 -474446/87293 284407/33960 496946/95179 75737/14276 -365635/76389 244953/89270 -789/878 311431/33621 259066/38189 -47341/6220 446155/95018 11587/5549 -143265/32089 76339/9086 46695/8132 169951/88753 -146757/58039 -587/7990 104002/14167 -375517/41286 16765/52394 -36696/7501 -349940/55409 -49783/7008 326773/71830 74525/15379 -34751/12509 106888/29375 199993/44800 -185033/39719 -384589/38594 -434711/77198 293147/51582 -312013/40396 58643/12284 -77933/14621 -344411/39473 166231/38131 -39276/26983 -256968/26143 -205029/39305 -483463/56178 544648/68785 55994/26571 37784/13879 -133708/29547 540487/99913 219327/86995 -204649/26749 -23222/15061 -3457/729 353762/38419 132863/25472 346964/95583 7403/1466 -148401/90986 -6501/1052 115157/18236 -100103/22013 -9080/4041 513130/89951 111353/53815 -841887/98801 33363/89776 -275506/60969 =
-791410/81923 -169985/18554 84248/41953 -3157/24665 944682/98141 197099/66078 -905757/94193 59411/21482 910864/95409 -372582/40289 -55701/12412 -28521/20971 -1729/465 -71495/58632 -7390/6239 -68588/19505 -210993/24125 -247512/53723 -671241/73132 -151937/44291 -497061/72212 390088/39181 -279787/65098 -422163/81679 30281/5194 -509562/90331 139763/33666 -187833/87206 497963/70334 124339/96652 13504/4457 160577/18409 -567787/64667 -188597/50875 -709384/87247 -109519/15515 344767/79988 537/152 20264/16595 -14947/53629 114962/48477 -6191/2406 -68998/33165 -135715/14356 -103239/69191 -994/3693 217001/29661 -27341/49776 36775/5879 643101/98284 34023/14657 355799/61241 107795/45816 109362/56365 93605/22566 -3465/716 -41039/13210 -211/710 -1853/14550 -110213/31417 223477/69133 -94169/56240 383347/68047 84890/22507 -15123/18622 -220011/62815 -2481/2873 351745/91014 1853/49998 32140/9081 63716/16067 157209/50120 502875/50834 54963/22457 -207/17665 -15561/7151 -7877/3035 -345171/43990 -47429/25139 -29009/28461 594644/84861 2918/21663 -130069/21453 -333964/55229 104818/37155 -83117/16101 -227016/28307 59950/14137 5597/971 -36299/4894 314853/57707 184212/28615 -461935/74446 -2524/3817 6880/701 11/414 181697/54212 46817/48208 -16818/27125 228785/70193 =
511726/65059 -297323/64810 83744/41743 227023/46628 -68180/95953 653370/94519 -32956/13117 -202108/40175 41852/42057 26535/10751 60191/22624 131287/31412 154561/16498 -407967/45869 298751/40719 311775/42979 -48507/8792 -215212/42215 137443/68984 145189/72797 157425/35084 -228683/25098 -239779/61088 -90916/10077 516064/69795 358112/36931 -53061/9193 1778/33763 66271/16211 4805/2692 46981/8867 -95426/76123 -4067/508 -46855/50203 -470350/64879 53357/5645 258345/29059 546901/80464 -59919/61529 231887/69744 -188781/37885 -841/157 31073/8100 43300/8467 97077/20866 183929/68973 -614297/96585 -25609/6282 -26201/8714 804364/80499 -537773/72852 -179481/33593 192874/76655 -281846/72817 39481/6206 1413/196 53279/6271 -486926/70035 85560/10417 -508516/89587 8355/1489 445663/47666 -177643/20569 -143327/73794 -16416/6173 -151256/24021 -6635/3807 983/163 -11/19 56658/35957 -92310/12731 600701/75365 148568/24263 8194/8169 -168613/84234 -648883/98673 -130053/13361 -55048/6423 -3067/2245 302775/46523 4451/23842 -279431/49506 31201/10305 4646/9965 191047/27030 33409/19119 -11425/5652 32812/4881 -97234/13977 244285/46427 -79531/42871 -56821/7165 22767/36778 -50715/32003 517173/69136 130253/13985 -2022/223 -112719/18418 85363/11914 148778/19541 <
-816729/87244 -106885/18649 -47555/15757 84133/34288 364319/41470 307424/33893 117537/20254 -244079/41270 -652237/89174 -223108/32625 -652468/73413 266659/69706 67368/6847 21277/21944 3442/381 -55337/34729 140540/32677 23585/2439 -58609/11622 -44195/11209 5485/50081 -9434/5111 -277643/35011 -261238/96407 97564/14949 35597/8454 -137438/13967 549084/62233 365742/55633 -105202/51531 306973/45375 60055/58037 -489468/63787 48828/8933 -6778/27891 -315935/41171 -109957/11278 -321430/86943 243912/62647 -107539/12488 8656/1017 658716/86299 -124650/46079 -24099/18073 135881/22257 -691/2039 12802/26161 194911/30540 90905/26206 34967/69990 772266/77387 -136439/18687 -3822/2251 -21209/42534 233767/24145 173934/39803 41841/41692 511249/69014 -2004/553 17340/12791 -539935/96482 -404877/57515 270739/33230 14686/6683 -41612/62649 -83166/24749 52749/48455 -242515/57131 -70313/25340 44960/6689 -33890/6017 230085/37612 4196/7407 -23297/3385 -1346/20355 -318617/65879 34567/5702 -713360/74207 80021/60412 718188/87635 -35227/34573 9463/13862 70424/17329 227435/29628 -38075/4607 9833/4669 -101635/84092 101932/53945 -41365/4613 -28163/12601 -350380/81011 106613/12512 13289/1425 53173/23451 -281213/37478 -158668/42941 -81967/24151 -341641/68751 -205509/26620 16491/3262 =
-153539/91268 5517/10807 108015/13309 228973/29865 -279253/38748 341338/77231 1471/835 -2285/8587 -58046/31785 36285/3646 299743/44674 86127/13981 333452/57479 -145439/17428 475879/53323 -307228/64371 363827/77176 30463/4847 -194033/31544 201872/34339 20199/9452 -234004/57449 -939/254 -12929/11539 279141/35701 -47469/14375 -183933/18565 -876563/94198 -697073/80609 423313/57393 272530/33631 -558022/82711 -23489/7348 37316/45257 -311815/33756 -36033/3893 50844/86375 269771/28971 -158476/20571 21227/7412 -83677/9684 238736/31917 -51114/16999 18654/9157 -7074/7441 -90681/12187 -12296/24337 -81553/9283 138257/87984 35690/19731 56921/6058 49760/36483 235364/59567 282227/81594 882724/98395 -184819/64767 -100269/20810 -203624/27405 257816/98703 213222/58865 486384/54485 -78733/16128 -54537/12268 -282973/38513 7007/7055 -3377/3842 -568524/66983 97651/17441 185612/34409 1534/10535 -127203/72446 -133433/19141 -152968/16019 55556/6105 2060/2853 -259320/93173 -37941/6014 -934839/96940 -458/829 21899/10430 32637/15991 -28865/29409 -133481/28735 25686/25277 -473507/86302 -497129/65547 100952/48251 199787/84099 612587/79273 46057/24602 -605615/79426 14854/3971 -12059/3237 84997/28913 113203/18501 818697/91120 351810/44201 -16837/23342 50022/7361 -210871/47993 <
-70544/7997 -406735/50952 24031/2448 -39781/5983 -130873/24936 -330223/75747 -20145/11242 -502/155 15751/59445 20334/10987 12291/45908 1478/7627 404180/46873 -22076/15669 35279/15512 126783/38563 38141/60911 551933/79929 -15953/35983 17288/2001 -455514/93743 -18853/14728 -5049/1453 41564/10743 -186014/33729 215638/73775 -362234/67727 -310763/43087 410522/50167 67717/29065 -774956/94071 -214356/44825 4453/4065 -25005/3349 219509/88987 -37775/4606 362201/48939 -27144/4139 199787/61352 110520/50423 -923399/93003 -674491/76657 100127/20371 -16757/2817 -69407/16238 735499/92286 -281291/36585 328129/37160 -199901/32095 -45573/6679 25942/9561 163501/24391 759/1640 54475/9189 4831/3351 56495/14497 96849/24832 776/1667 -186755/19428 -125437/28182 -168529/28308 -77365/11036 -21415/44589 10282/1363 -3649/5026 -165685/68412 -80188/8065 -164758/21339 -514594/53783 76249/24642 858668/96491 -47836/17123 59824/16879 124015/31664 27871/26220 -787885/85147 -12773/7300 -568843/96871 47267/13425 286519/64793 -6587/2528 -21321/7960 399548/71259 -563703/56513 635791/95558 -83941/50476 -143633/15417 263393/41667 259539/28174 5221/1458 -144842/36025 713/110 95455/9766 -467763/47162 -159973/23278 -111027/20444 202547/37789 862588/96835 -69213/10088 -157253/20747 >
